0
11.2
39.7
68.21
90.2
96.7
102.7
109.2
112.2
115.7
121.7
128.2
131.2
134.7
139.2
142.31
144.2
147.2
150.2
153.7
156.7
158.2
161.2
163.2
164.7
166.2
169.2
174.68
177.68
182.2
188.2
196.2
199.2
202.88
208.5
210.7
213.7
214.92
220.2
223.2
224.7
229.69
231.2
233.7
239.2
240.7
243.7
248.7
251.7
258.2
264.2
